Field1_links,nb_piece,nb_bains,superficie,adresse
https://sn.coinafrique.com/annonce/appartements/location-appartements-04-pieces-ouakam-5145634,4,2,150.0,"Ouakam, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-ngor-almadies-5171276,3,2,130.0,"Ngor, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/appartements/vente-appartement-4-pieces-point-e-5171149,4,3,150.0,"Point E, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/appartements/location-appartement-2-pieces-hlm-5171130,2,1,150.0,"HLM, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-yoff-apex-5170795,3,2,125.0,"Yoff, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-maristes-5170520,3,3,150.0,"Mariste, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/appartements/location-appartement-f3-tout-a-medina-centenaire-brt-5121635,3,2,150.0,"Medina, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-mermoz-5169699,4,2,150.0,"Mermoz-Sacré Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-ngor-5169363,4,2,135.0,"Ngor, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-zac-mbao-5169019,2,2,150.0,"Sicap Liberté, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/appartements/location-appartements-5-pieces-sicap-libete-6-extensio-5167975,4,4,150.0,"Sicap Liberté, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ouest-foire-5167841,3,2,100.0,"Ouest Foire, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-almadies-5167601,3,2,150.0,"Almadies, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/appartements/location-appartements-04pieces-ouakam-5119261,4,4,180.0,"Ouakam, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/appartements/location-appartements-04pieces-almadies-5119372,4,4,180.0,"Almadies, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-mariste-5167155,4,2,125.0,"Mariste, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-mamelles-5166776,3,2,150.0,"Mamelles, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/appartements/location-studio-yarakh-5166766,2,1,150.0,"Hann Bel-Air, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-ouakam-5166749,3,2,150.0,"Ouakam, Dakar, Sénégal"
