Field1_links,image_url,superficie,prix,adresse
https://sn.coinafrique.com/annonce/terrains/terrain-150m-zac-mbao-4772311,https://images.coinafrique.com/thumb_4772311_uploaded_image1_1717162161.jpg,150.0,25000000,"Mbao, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-150m-bambilor-4724474,https://images.coinafrique.com/thumb_4724474_uploaded_image1_1714764984.jpg,150.0,9000000,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-150m-cite-sicap-4723839,https://images.coinafrique.com/thumb_4723839_uploaded_image1_1714742184.jpg,150.0,13000000,"Mbao, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-150m-dakar-4770625,https://images.coinafrique.com/thumb_4770625_uploaded_image1_1717082212.jpg,150.0,11000000,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-730m-saly-4770280,https://images.coinafrique.com/thumb_4770280_uploaded_image1_1717069464.jpg,730.0,60000,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-300m-ngaparou-4770255,https://images.coinafrique.com/thumb_4770255_uploaded_image1_1717068675.jpg,300.0,18000000,"Ngaparou, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-291m-rufisque-4769997,https://images.coinafrique.com/thumb_4769997_uploaded_image1_1717061566.jpg,291.0,64000000,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-300m-diamniadio-4769835,https://images.coinafrique.com/thumb_4769835_uploaded_image1_1717055350.jpg,300.0,10000000,"Diamniadio, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-petit-mbao-4769229,https://images.coinafrique.com/thumb_4769229_uploaded_image1_1717016557.jpg,120.0,14000000,"Dakar Plateau, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-160m-zone-b-4716735,https://images.coinafrique.com/thumb_4716735_uploaded_image1_1714412998.jpg,160.0,90000000,"Point E, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-150m-malika-4768510,https://images.coinafrique.com/thumb_4768510_uploaded_image1_1716992997.jpg,150.0,9000000,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-150m-tivaouane-peulh-dakar-4768479,https://images.coinafrique.com/thumb_4768479_uploaded_image1_1716992371.jpg,150.0,6500000,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-thies-4768185,https://images.coinafrique.com/thumb_4768185_uploaded_image2_1716983325.jpeg,183.0,2000000,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-150m-dakar-4767405,https://images.coinafrique.com/thumb_4767405_uploaded_image1_1716937552.jpg,150.0,20000000,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-2-lots-jaaxay-2-4767113,https://images.coinafrique.com/thumb_4767113_uploaded_image1_1716921791.jpg,150.0,13000000,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-180m-thies-4766845,https://images.coinafrique.com/thumb_4766845_uploaded_image1_1716911840.jpg,180.0,2000000,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-337m-saint-louis-4764330,https://images.coinafrique.com/thumb_4764330_uploaded_image1_1716807664.jpg,337.0,15500000,"Saint Louis, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-300m-thies-4764313,https://images.coinafrique.com/thumb_4764313_uploaded_image1_1716807238.jpg,300.0,1500000,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-sebikotane-4763998,https://images.coinafrique.com/thumb_4763998_uploaded_image1_1716798205.jpg,225.0,5500000,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-225m-thies-4719824,https://images.coinafrique.com/thumb_4719824_uploaded_image1_1714571013.jpg,225.0,1300000,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-225m-thies-4719791,https://images.coinafrique.com/thumb_4719791_uploaded_image1_1714570072.jpg,225.0,2500000,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-150m-thies-4719764,https://images.coinafrique.com/thumb_4719764_uploaded_image1_1714569113.jpg,150.0,5000000,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-300-m-mboro-4715978,https://images.coinafrique.com/thumb_4715978_uploaded_image1_1714384324.59.jpeg,300.0,2499500,"Mboro, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-230m-rufisque-4762351,https://images.coinafrique.com/thumb_4762351_uploaded_image1_1716668146.jpg,230.0,15000000,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-diass-4761897,https://images.coinafrique.com/thumb_4761897_uploaded_image1_1716645593.jpg,150.0,6000000,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-tf-tivaoune-peulh-4714665,https://images.coinafrique.com/thumb_4714665_uploaded_image1_1714271549.jpg,150.0,15000000,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-150m-keur-massar-4760972,https://images.coinafrique.com/thumb_4760972_uploaded_image1_1716588813.jpg,150.0,15000000,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-150m-a-zac-mbao-4708958,https://images.coinafrique.com/thumb_4708958_uploaded_image1_1713973112.49.jpeg,150.0,25000000,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-150m-zac-mbao-4708951,https://images.coinafrique.com/thumb_4708951_uploaded_image1_1713972961.64.jpeg,150.0,60000000,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-284m-parcelles-assainies-unites-15-4712472,https://images.coinafrique.com/thumb_4712472_uploaded_image1_1714138843.jpg,284.0,80000000,"Parcelle Assainies, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-225m-ndiass-4708254,https://images.coinafrique.com/thumb_4708254_uploaded_image1_1713951783.jpg,225.0,2000000,"Ndiass, Sénégal"
